tv_ad_spend_usd,digital_ad_spend_usd,print_ad_spend_usd,radio_ad_spend_usd,product_category,season,promotion_budget_usd,sales_team_size,market_share_percent,competitor_activity,economic_conditions,distribution_coverage,product_launch_year,revenue_usd
89146.74492316155,50420.6751331733,19145.21845039096,16818.582384940753,Apparel,Spring,269.95205971873105,11.0,4.580153509294146,Medium,Growth,National,2016.0,3814907.8761225287
58551.80565695274,69883.45683798054,18460.833188841432,6814.844981806398,Home Goods,Spring,11470.661240387959,23.0,17.64283449027577,Medium,Recession,International,2017.0,2594458.1985545317
43917.56665989982,25460.1333029786,29381.622832171262,11381.63657390351,Sports,Fall,37048.379345593276,25.0,19.22178516713614,Low,Stable,National,2015.0,4155225.89646805
,25577.216530794667,25493.201417473218,7286.105083746197,Electronics,,48243.63109427236,12.0,17.11946639242253,Medium,Stable,International,2020.0,1380223.7890504573
33595.324101642305,56863.83995470443,,7236.4121350648065,Home Goods,Winter,27364.585612719173,16.0,26.516561076042578,Low,Recession,National,2013.0,3246852.6019201293
88607.66820613731,60479.06942821527,17842.922021263763,2396.6607719919903,Sports,Winter,10905.735588335863,34.0,23.28552037039477,Low,Stable,International,2013.0,3667232.5542160645
43044.50394581276,19186.17724290824,14261.02013870226,15737.500344888269,Sports,Fall,24856.84837099658,29.0,26.345980249345224,High,Stable,National,,
31193.860020801956,60876.69923570573,13876.71494706196,13204.006179780941,Home Goods,Winter,36556.14714400118,29.0,7.658427034089275,,Growth,,2021.0,946694.3480532542
74181.2722447974,60448.313879162604,,4470.0180236959095,Apparel,Winter,8481.314807647745,9.0,23.785942723121867,Medium,Growth,Regional,2012.0,3570082.7536976137
86435.16072442012,66095.39789549306,,14842.542060825954,Home Goods,Spring,1974.9270960640054,41.0,16.02747237660781,High,Stable,International,2017.0,3117590.542226809
95676.63091473338,76202.46280536323,,16051.820704148193,Electronics,Spring,41376.67202611837,19.0,13.90503573797056,Low,Stable,Regional,2017.0,3347779.046168774
9764.431740686025,16108.740557132427,28708.59455770932,2172.6748208896292,Electronics,,8494.174846832686,26.0,4.716311605231294,Low,Growth,National,2013.0,1563891.433656075
69011.56957433725,74929.59506057412,13583.331988807975,13778.299196899407,Beauty,Fall,25285.252461131004,9.0,,Medium,Stable,International,2017.0,404050.53111088276
26405.56995303355,57416.18006793937,22085.106275072794,15897.17137319083,Electronics,Summer,36729.7432967738,27.0,29.67194902089578,Medium,Growth,National,2020.0,2496253.4968740144
29805.876995810475,52867.731142925535,8925.364674166914,3474.7994604789296,Home Goods,Summer,41398.00270181429,47.0,26.627961985098395,High,Stable,National,2018.0,931706.1329958498
19699.811669205115,26097.26066554719,20455.068987217324,7602.681531713848,Home Goods,Summer,44684.97291119807,36.0,23.172140953060754,Medium,,Regional,2010.0,591008.3218756532
23137.254884351278,54614.92965787882,,710.8936848244781,Sports,Summer,19239.76518891811,6.0,14.609536613684167,Medium,Recession,International,2010.0,1182784.0522391698
60875.78645929961,20986.68214490643,8293.255460783439,17776.458735034248,Beauty,Winter,9618.811428294788,29.0,19.578266341409986,High,Growth,International,2011.0,2237682.129220899
59674.76537019198,32104.97613553093,16863.899407115936,11640.948201523703,Apparel,Summer,47769.00189137639,48.0,18.334140054159572,Low,Recession,Regional,2013.0,2117441.568119109
53158.92880551982,76376.71399865071,1240.8573625664096,7869.650132565869,Beauty,Winter,14501.070681631018,,10.695393584912523,Low,Stable,National,2017.0,4259556.18839905
20055.27020675681,71327.89484244959,22519.929757358655,13664.448460456631,,Fall,5848.951248400435,15.0,,Medium,Recession,International,2020.0,
17929.914622975757,16570.703520436306,28666.39295636755,5373.550095719547,Home Goods,Fall,5691.115060372076,14.0,19.853090957798535,Low,Stable,Regional,2012.0,606926.5797864273
26974.424939828947,57311.112960195635,13972.482246826909,19795.709540903154,Beauty,Spring,35116.462512964754,,24.967649042517372,High,Recession,International,2021.0,4103368.7159774015
63985.72087164545,77327.86371939439,14502.406920532163,18462.174959051114,Sports,Winter,4743.129989481348,30.0,1.5541617317144576,High,Stable,Regional,2011.0,1736396.877340078
72468.76122189841,32822.4695473054,3378.2208597183417,6410.840300531583,Home Goods,Summer,38288.287963065195,7.0,22.691569483697645,Medium,Growth,Regional,2011.0,4798143.7364780335
11178.978626756627,26946.360916922906,1468.958365976164,12966.10611614024,Sports,Summer,15802.99062961934,42.0,29.332497319081043,Low,Stable,Regional,2014.0,3127458.4011083976
68927.4399733149,24853.717175316022,6818.625327284073,14663.657865249415,Apparel,Winter,41189.77683680246,21.0,18.66639540719265,High,Growth,Regional,2011.0,3922258.2374321274
84124.40343021319,,13966.034591172656,14886.207664491574,Beauty,Summer,19716.68404519221,26.0,18.707572306589743,Low,Growth,International,2022.0,
93163.76912150503,60008.94348671169,4473.931427441332,3277.2918094695565,Sports,Winter,29149.46970308276,43.0,23.63195102131853,Medium,Recession,National,2010.0,3233487.349963964
64119.670969566745,3609.2434961098093,11462.478534116712,17645.582679352585,Electronics,Summer,9984.210793675342,46.0,11.082522105609788,,Recession,National,2013.0,3758068.4381550197
82383.26122013308,2941.263681245079,5154.707798251059,5052.197544360712,Electronics,Fall,34995.37510462458,44.0,10.45946928573484,,Recession,,2016.0,226448.4626564222
19076.35547589027,27255.96360378692,2789.2741694819524,6837.408421107339,Home Goods,Fall,12453.179445871348,32.0,5.80198208347698,High,Growth,International,2015.0,3316472.841045578
16832.175020315,,24124.243580182756,3540.3514291801202,Home Goods,Fall,,,9.510147589325946,Low,Stable,International,2021.0,1851600.280261471
22550.204793690278,33173.53521081028,28755.915351927186,9199.33277173053,Electronics,Winter,44866.0203686849,34.0,23.9574150661244,Low,Stable,International,2019.0,2012262.3326930196
,22386.446101204783,29738.533694201673,19841.67323925712,Beauty,Spring,2895.621135061055,31.0,19.171611472255137,Medium,Recession,International,2010.0,1238028.6527514334
14968.002505745199,24686.95506788883,25097.03974158583,11536.970888211446,Beauty,Winter,43834.59913083273,48.0,28.49087743034951,High,Stable,International,,274204.01493954967
29180.854599189126,38860.44217388165,26165.023286187356,13759.204000413327,Home Goods,Summer,42626.780318599886,43.0,10.940117714581666,Medium,Recession,National,2014.0,4411456.454492408
61070.36776842857,32043.81851482989,1682.9718034667053,887.4673129576681,Electronics,Summer,44270.50730955159,32.0,4.098383383551778,Medium,Recession,Regional,,4644604.696217828
48871.364219715644,45171.53901346662,1945.4089773320895,8720.172564727902,Apparel,Fall,20267.03712027558,18.0,18.324003253545918,High,Growth,National,2022.0,2289967.8430949864
67764.13985146544,34437.56407408613,19266.77766512624,17886.406820119035,,,36291.12931076645,39.0,5.444006612453266,Medium,Recession,National,2012.0,2730057.923383903
40635.89210011652,55745.8543723154,11812.141696366089,17089.01881888951,,Fall,788.2924075536313,19.0,10.162892075335671,High,Stable,National,2015.0,1998702.8293067738
22352.16683548667,2999.6618937268713,8573.0252055464,6778.0857407948215,Home Goods,Winter,,49.0,9.441024411203585,Low,Stable,Regional,2016.0,986070.6808806404
27945.14580528601,57027.974147072186,18612.980489883303,7798.660929139798,Sports,Winter,4154.01298917068,25.0,17.750008495690036,Medium,,Regional,2020.0,2544375.3578470373
91325.37115815505,72640.20254970074,8195.883288096175,12615.177502021177,,Summer,44848.81730349282,5.0,4.325154181429489,Low,Recession,National,2013.0,845051.1441035396
16560.594360694187,68382.70184721728,2136.040810072245,16986.289518482103,Beauty,Fall,46905.74141921055,11.0,19.787501058484647,High,Growth,International,2017.0,3129199.565225147
18605.25303782851,61252.98272580992,8822.51478785701,6382.516386522435,Sports,Fall,29319.941448881855,11.0,3.74196326606058,Medium,Stable,Regional,2021.0,3291900.103501916
80713.77992623342,27290.229025902045,16354.86648170071,5291.61933318267,Home Goods,Fall,1077.6737727066054,32.0,29.425845005255706,Medium,Stable,Regional,2014.0,1491458.366418528
48265.04956447736,,22323.13400012524,2631.7595575550367,Apparel,Summer,6278.973137173461,5.0,24.30659030670769,,Recession,Regional,2011.0,3260813.9457083517
82880.92148681862,53360.03911765173,1649.0310718532317,18998.464435966245,Sports,Winter,35131.933604925995,25.0,22.203097395063295,Low,,Regional,2017.0,4340296.149940881
,20156.85115359929,21735.978271458735,18131.062256054476,Home Goods,Winter,13325.948978821318,,15.451096016538008,Low,Recession,National,2019.0,3911575.3354189917
32711.0476066887,32014.667487633495,14618.584674588521,19812.406630499743,Apparel,Spring,35037.56589280708,34.0,21.89049568753226,Low,Growth,Regional,2018.0,
12515.779170886217,,2797.3782301618708,7159.4233313989525,Electronics,Fall,7897.190934021242,29.0,12.344623149317457,Medium,Recession,International,2013.0,1411395.0195446743
95469.7656777595,79159.1235094628,4217.9965924078315,4034.599278290637,Home Goods,Fall,28771.99328649929,37.0,9.981702094747638,Medium,Recession,Regional,2012.0,4789281.047286602
19746.644362289793,24584.39514603876,27617.685501650056,15291.697143557365,Home Goods,Winter,49435.96032068539,31.0,10.492946838702746,,Stable,National,2022.0,2341385.328366693
71116.55010207581,19877.271695799758,26620.08557498889,17766.27630686574,Apparel,Summer,21037.368546044865,9.0,28.405010736289384,Low,Stable,National,2014.0,2443845.12536276
43733.84759452847,50628.43760212959,14258.997220530986,6261.496692916496,Electronics,Fall,25665.152940946868,40.0,25.3440364948409,High,Stable,International,2015.0,1610437.6952602854
86462.02148832584,19213.810789754687,24701.301996684844,13084.5765660964,Apparel,Spring,27288.69471437781,14.0,11.437503120351929,Medium,Recession,International,2022.0,1499236.5855921637
,43455.4367163155,4367.6254716320345,1103.5593579935942,Sports,Spring,20120.691123516477,37.0,16.71811098027997,,Recession,Regional,2019.0,2672756.2877776246
42865.072298872605,,22310.077955379944,854.9321196360779,Sports,Summer,20913.373494326654,17.0,4.370313116008191,Medium,Recession,Regional,2015.0,2871015.5823012153
27024.442432330008,11262.663118254746,23201.412404833376,,Beauty,Fall,2390.8036503083595,38.0,24.080393785950545,Low,,Regional,2017.0,882066.894500936
40943.69067038339,55219.15457356391,23248.373518047178,17700.294088077793,Sports,Spring,36873.65898684115,40.0,5.3943885942831065,High,Recession,International,2017.0,1647008.3411903374
56418.15398489974,65974.57809334164,15827.708361959572,1501.8179605331113,Electronics,Spring,43869.02918557639,5.0,13.519870301328893,Low,Recession,International,2018.0,991337.704103651
27513.232844585782,60599.495644987604,16356.646613983972,14362.330077451614,Home Goods,Winter,9545.1767013783,46.0,24.31032724009648,Low,Recession,National,2013.0,3855136.9676031964
30961.047103674853,79162.61234117673,13830.880362206377,7774.424573637663,Beauty,Winter,47223.78507733334,18.0,21.740168162058644,Low,Growth,Regional,2010.0,3929049.3709232486
68988.15157579363,27790.848005102525,8069.796631618059,1061.7832410846845,Sports,Fall,29193.34763776441,40.0,11.43852172036936,Low,Stable,Regional,2015.0,2859342.424033309
13946.455217755549,11843.659674914783,19242.722977284793,,Beauty,Fall,1834.852922182939,12.0,3.145668613412011,High,Recession,National,2019.0,4847436.417102301
46574.36021347197,75892.80159901244,17900.642451585336,16099.538176318161,Sports,Spring,29661.25583081113,11.0,6.923212507997773,Medium,Recession,International,2017.0,4897686.553103159
31642.684140357556,,28040.478262970377,13508.76690976782,Sports,Spring,24912.201818174224,33.0,12.977938225773638,High,Stable,National,2014.0,1893668.1949986173
,44858.69495604041,22474.437341233966,9622.214608621094,Electronics,Spring,48475.770627018086,39.0,7.8971599383436235,High,Stable,International,2020.0,3363831.011736347
94985.72553855403,23502.363499224564,26900.25690461178,4863.652517917646,Apparel,Fall,32108.859178768427,47.0,10.30607122280432,High,Stable,Regional,2013.0,102180.17074459748
69278.52611131457,35590.75285598372,11285.28837884665,19350.1212452095,Home Goods,Winter,,10.0,25.90884248445818,Medium,Recession,Regional,2016.0,3946668.5268316627
21583.70716990839,6138.977916715745,6603.064235712756,14735.071613906315,Sports,Winter,39539.9914584341,35.0,21.714552814838285,Medium,Stable,International,2019.0,3587052.328598902
36540.05737629405,14201.453419917623,13590.343880359684,5056.353575145347,Beauty,Winter,15087.049388425101,44.0,23.841284050295798,Medium,Recession,Regional,2014.0,1153851.9869849659
76107.0975177766,66728.35121138021,13780.860740960608,15711.087684878052,Sports,Summer,42193.527302832976,29.0,29.473214910563563,Low,Recession,National,,837076.4981402839
18321.895828380595,54874.96832865827,7858.198664282833,11903.937539031416,Home Goods,Fall,48029.72131567892,5.0,8.649807339626374,Medium,,Regional,2019.0,2993877.3182642483
62909.42644669002,47353.855827055864,26615.86052531722,9677.190415488323,Home Goods,Summer,9165.058993893404,42.0,11.738613918199832,,Stable,Regional,2020.0,3834044.719663043
12558.358849069233,43070.40861414248,19996.128243112755,1851.2302617580785,Electronics,Spring,12567.610206013502,39.0,14.79252941548852,High,,International,2015.0,1947207.315941797
87581.627232866,76872.45979003505,20644.873707073817,16250.050988089642,Sports,Fall,22435.851891115675,7.0,23.014581964799913,Low,Recession,,2010.0,607188.9195217596
72644.8078000763,25935.27376571239,6148.505386342099,3819.3780643323385,Apparel,Fall,17219.31480212537,,29.907888755180057,Medium,Stable,International,2011.0,4631354.893952622
9844.586998271028,7103.807922465895,23074.198233970943,16866.263319043253,Beauty,Spring,30478.461270964362,24.0,24.869996898594653,Medium,Growth,International,2014.0,4507304.162636728
64514.50646351912,34883.1286124281,3515.812477356493,13195.205139013844,,Summer,17813.171499424847,,5.520944279709606,High,Recession,Regional,2015.0,1848733.878747518
88799.74664274171,54472.631951843134,23758.187596705837,15550.835010963612,Electronics,Summer,24904.205752693953,22.0,,Medium,,Regional,2014.0,3118119.1908089304
22182.41241787823,7560.168581903029,20223.957847509915,18023.835133558387,Sports,Winter,19912.349853890504,13.0,2.3011468719710453,High,Stable,National,2014.0,4986048.5379711725
61363.2761881968,43856.75565815197,10989.501040234101,,Home Goods,Summer,17976.7284638125,14.0,,Medium,Growth,National,2021.0,1307809.9341367956
35795.004098939346,55624.741347116804,13452.956269591652,12604.122658780554,Sports,Summer,42141.607005448765,24.0,20.858527425593977,Medium,Recession,National,2011.0,528550.5982474508
91127.61491905926,78131.96136287547,26930.906030240945,4034.9639886739646,Beauty,Fall,22226.5110705172,26.0,7.88320311044815,Low,Recession,International,2018.0,3627171.376117328
56353.02087487535,68325.55329226605,19363.653537783866,12142.439885224556,Beauty,Fall,17302.75913830606,40.0,18.113225344734186,Medium,Growth,National,2018.0,1643083.1891709976
19622.848253303353,20592.240410316314,5750.344010330702,10700.622275766746,Home Goods,Summer,48598.89635550803,25.0,19.699264941849336,High,Growth,Regional,2015.0,4037040.1069057807
88595.27054812614,48326.34401046564,21677.038224360298,14052.951282346907,Beauty,Spring,42537.06250040017,5.0,1.2756031626688968,Low,Stable,Regional,2022.0,2143031.0458960207
60164.79285736008,53205.13507580864,3065.577681310087,12222.558695110714,Apparel,Winter,8937.293121544131,12.0,18.74019416487022,Low,Recession,Regional,2011.0,1763140.8573554135
71307.78136720772,,11212.466866764671,11733.703475578657,,Winter,21103.79817580455,48.0,29.09751435649641,High,Stable,International,2012.0,2306996.1087430227
74260.84658473075,34407.617834509794,24994.584733870946,19284.634242453005,Electronics,Winter,38121.71585833144,15.0,26.051997498650746,Low,Growth,Regional,2020.0,2644685.534796271
7816.466913148288,23063.775053276608,,,Apparel,Summer,5202.525089154442,5.0,6.670971308743199,High,Stable,International,2020.0,
28394.77774080497,71142.80684660032,29228.913347408157,11460.73428084533,Home Goods,Spring,8122.632533795987,14.0,12.974243667345762,Medium,Growth,International,2021.0,2370079.2908933493
12134.036926545134,46825.99892540874,9601.078153385532,12823.460533337322,Electronics,Summer,14947.447882584996,,17.750364730782117,Low,Stable,Regional,2011.0,3759533.9460577522
25278.49999265512,61340.51996849987,26592.545965363963,1010.6155761099628,Beauty,Spring,36038.201086302375,46.0,1.3413034397507335,High,Recession,National,2019.0,4825690.4168768
75861.97319385463,25391.685402896666,,19767.115963912936,Home Goods,Summer,43891.632996662076,44.0,18.66090572996717,High,,International,2020.0,4740436.241523012
18122.86556982556,71258.9512503915,19920.819757669156,,Home Goods,Spring,37881.329717091554,12.0,15.873739809576831,,Growth,National,2017.0,1794374.0087594672
60861.761034877825,78125.8730563777,21988.77044731845,19009.861143168273,Beauty,Summer,21237.32433097838,9.0,26.47939198746093,High,Growth,International,2021.0,2692029.7545917733
27801.61312591764,71912.82998449149,7280.6326317364355,9753.25096495466,Electronics,Winter,23039.49570261628,39.0,2.0179999179953754,Low,,International,2020.0,4926120.255483366
37146.69207585426,7687.040524159991,27289.393456188263,7042.082307373478,Home Goods,Fall,27059.060613313686,32.0,6.093079501283653,Low,Recession,International,2018.0,
91492.76670186811,76599.58528401858,,4779.554982887572,Electronics,Summer,,13.0,20.487629085498792,High,Growth,National,2012.0,1885230.3980290862
53899.691187151424,67978.44488226915,5702.0398872682235,1891.0014060379158,Beauty,Winter,43643.08950191085,7.0,7.000168275607929,Low,Stable,National,2010.0,2075820.8298845917
,45253.29285418529,2912.6150683362134,18269.294500497188,Electronics,Winter,39015.01356178892,17.0,6.558644924321871,Medium,Stable,National,2011.0,3461384.160409823
19373.44968644406,18922.4351326751,26295.793276848344,17722.82756198154,Sports,Fall,27671.298624642615,33.0,9.020540697141739,Low,Stable,International,2012.0,3663404.547724626
38510.846450752644,49115.66493610111,11005.58544582994,14203.477094788133,Beauty,Summer,10570.874096810096,21.0,10.775279469184587,Low,Recession,National,2010.0,4745291.843881402
26427.958427011414,35079.37721708491,29476.899998094912,9438.483977342896,Electronics,Fall,40944.81803894471,8.0,4.045573847376298,Medium,Stable,,2022.0,4544744.622579242
65670.91910526861,33617.88723173507,9867.331806687622,,Sports,Fall,31381.961311451818,7.0,11.887215030501126,Medium,Stable,National,2010.0,2342767.945583459
,7409.0238938195935,5202.025551765634,13745.039662137118,Electronics,Winter,24167.603249860433,20.0,11.77308658992363,Medium,Stable,National,2012.0,
14845.407065897765,24240.875965302766,,13552.743536500386,Sports,Spring,35489.5935784029,,14.58559128384846,Medium,Growth,National,2015.0,2141058.0923991767
28516.156786999225,28716.52410973999,27095.690522524666,10106.580853275475,Beauty,Fall,3963.548044618309,32.0,9.695690988311954,Medium,Recession,Regional,2020.0,944321.5434237125
,36617.762123054454,11966.986977423523,11769.500490791557,Apparel,Spring,47971.09766130281,40.0,7.421535391044135,High,Growth,International,2011.0,2223150.9650429734
74106.84681290071,67041.35171240418,11569.698999788243,932.3514385611068,Electronics,Fall,8757.961326249337,8.0,11.221504883616486,High,Growth,Regional,2010.0,544669.3020374972
,62668.918800836385,2712.0052800429025,15452.67235023735,Apparel,Summer,32728.600500172488,37.0,28.00472152390139,Medium,Recession,National,2010.0,583090.7178958091
57846.187082451,9583.79278602633,28786.038100919064,7844.64369214015,Beauty,Summer,45943.00260193917,27.0,13.569963191640328,Medium,Recession,,2013.0,
41108.76839605207,61322.97612706953,27128.080468588767,14979.501763736835,Sports,Summer,41303.65753311471,19.0,17.022334874106967,High,Recession,International,2019.0,2803830.3645349815
42189.575481089145,62149.61396138762,6083.23724036501,14654.547415898465,Electronics,Fall,42392.321327377744,32.0,12.42847124710646,High,Recession,National,2013.0,1448547.305382818
70744.53191644969,8130.5167584126875,9951.718132817707,9696.179357604202,Sports,Fall,8855.536917603718,43.0,28.336449810956736,Medium,Growth,National,2021.0,1672988.6710873528
48113.45751712166,48764.03787041916,3290.884100437102,5812.671871456428,Home Goods,Winter,39140.2203529356,43.0,21.469331669132213,Low,Recession,International,2015.0,1557607.5881136074
81282.90804393419,77535.05346684247,10738.797324281826,19664.456775386836,Sports,Spring,22141.78583022824,25.0,20.692752452996054,Medium,Growth,International,2012.0,1106575.258526153
14435.72639808924,48042.462649940746,,10761.418573431594,Beauty,Fall,40762.33932214445,13.0,23.582927190649343,Medium,Stable,Regional,2015.0,1284868.985437195
23511.62035185497,24905.737576170406,28021.64371241389,11024.318193704023,Apparel,Winter,44351.19199434908,34.0,29.21924886799341,High,Recession,National,2014.0,2044370.4865255787
37386.47251927651,31694.168753674792,26296.116629548098,1790.1948141084956,Beauty,Summer,9189.544877676686,40.0,28.580032722115444,High,,National,2020.0,4351829.883017235
43879.36587885172,66837.01364214421,17703.692862840035,1257.6262763575592,Apparel,Fall,5788.6709407748485,26.0,8.165053800963005,Low,Growth,Regional,2013.0,2468894.9305135724
92178.9214888852,58945.93805134907,,809.789042416867,Sports,Fall,13446.233670014384,38.0,7.537360413184819,High,Stable,National,2020.0,4022384.558272859
75751.88726898863,63977.93871726307,25716.093075830464,1829.7953983549073,Beauty,Winter,29502.15903082752,26.0,6.367700003697649,Medium,Growth,Regional,2014.0,575308.8569705272
90122.60647536919,40172.129505786914,5258.194651659617,6828.798991066607,Sports,Fall,20835.306853951864,24.0,3.2660078678807962,Low,Recession,Regional,2015.0,3639451.8201657003
97805.37069054345,4654.875752830656,12814.779357987503,5751.642793954825,Home Goods,Fall,31788.11812609113,27.0,14.93149755845748,Medium,Recession,National,2014.0,3690133.171703323
89682.91999541012,25472.36031609134,5430.209247967466,19637.55555804416,Electronics,Spring,17648.449658396294,29.0,28.75923772475894,High,Stable,Regional,2021.0,2558488.3283328125
85902.73669288021,3620.5733536241087,27823.812532436845,1431.197665147766,Apparel,Fall,39280.327649682215,30.0,16.78193916264142,Low,Stable,Regional,,4637780.197695273
13249.410570932387,35665.6595112783,25931.041708899294,16149.979452630263,Sports,Winter,43677.11356074027,20.0,,Low,Growth,International,2013.0,3008453.658634973
95357.62631760212,47969.60818335319,19655.835615762124,10279.810443228273,Electronics,Winter,40548.865239665996,27.0,27.21064321005919,Low,Growth,Regional,2021.0,4739721.459146159
33367.855704691436,63817.598510124866,,9685.251597314062,Electronics,Spring,19032.704943819444,48.0,18.39717353327798,Low,Recession,Regional,2019.0,4027688.6227498073
80449.51074336047,55158.48052698462,28186.67507906153,12234.402512175267,Sports,Summer,4487.687153228903,31.0,3.799643426924664,Low,Stable,Regional,2016.0,620078.3702262037
22614.581109939532,68872.37067196617,27183.822988709362,1704.4290351447771,Home Goods,Winter,3874.4994261751485,40.0,10.94065351389294,,Recession,National,2014.0,1819262.6376369165
62304.78648526748,49224.87325735745,3090.0302975393734,6886.448585083644,Beauty,Fall,28186.00532506912,13.0,2.8566540738254322,High,Growth,Regional,2012.0,101341.95121595114
84882.00159197723,30246.907138507097,11724.737374113072,11631.413259469258,Home Goods,Winter,47262.354592824915,5.0,10.719181357562274,High,Recession,International,2015.0,2563987.636844172
50558.149073498906,14443.092484522043,5378.305153332259,4643.751684678258,Electronics,Winter,6630.384160352099,11.0,,High,Growth,Regional,2021.0,2474703.5314245094
57480.24444233829,5621.787032018709,26824.120876351808,17602.996271308515,Sports,Spring,11027.717316419277,16.0,24.818902685219626,Low,Stable,International,2015.0,3779274.9298939756
29061.44169847826,62683.81610920499,7908.106800935025,4461.0110534600635,Apparel,Spring,19954.5912935691,46.0,14.598973266291651,Low,Growth,International,2013.0,
45917.684625179805,24751.988598798394,29521.615037872434,2675.8493146041756,Beauty,Summer,,46.0,20.6230398762966,Medium,Growth,National,2014.0,863743.1752965507
70553.01065459475,46588.64972572194,29111.46112418429,12443.162901892869,Electronics,Fall,7118.402501635812,37.0,10.56253837225743,Low,Recession,National,2017.0,
90041.2533753551,18540.690273395998,29822.74579345774,16859.949309837422,Sports,Spring,6046.229740178738,28.0,3.6616587843027637,High,Growth,National,2017.0,4904749.224576522
83976.3261876344,63996.18578238514,9550.16138958741,11081.620536872577,Beauty,Winter,21897.90862383224,49.0,16.188130520283842,High,Stable,Regional,2021.0,4751364.260266634
48591.502058533806,26526.892878919374,28745.913908509345,13412.331017675486,Electronics,Spring,,49.0,18.67082028702499,Low,Recession,National,2018.0,
,67531.35501163246,5927.649212742864,,,Winter,11844.173452960722,45.0,10.221338076611017,High,Growth,International,2011.0,1293157.6743104227
26949.5768466418,16241.517233510813,18605.526021194866,8767.353478587773,Electronics,Spring,23190.237726902636,34.0,26.765557996724457,Low,Stable,National,2014.0,2453029.8319319915
25822.072621150674,4263.7175341976545,25907.124492086383,8153.014788809171,Apparel,Winter,27076.956965677433,35.0,10.283971891393946,High,Recession,National,2022.0,1212838.5212706525
43112.59571248656,66546.39085997193,26803.140786033862,19874.82325063477,Sports,Spring,23833.615792500263,30.0,,High,Stable,Regional,2011.0,1702330.8827956396
64022.70913072029,8289.216027450173,22436.668005261574,5927.510139292773,Home Goods,Winter,20855.91569988013,11.0,,Medium,Recession,Regional,2017.0,266345.2069327965
68333.88376579917,44872.90667235801,21279.000439586405,,Beauty,Spring,46378.21254013687,34.0,3.2198022152033348,High,Stable,National,2020.0,3246563.8338984866
62269.161132599605,59273.77160444218,19487.115289375124,3398.3482628349384,Apparel,Spring,8101.395550784735,15.0,28.00978575507115,Medium,Growth,Regional,2021.0,584163.3394168871
65664.23504607192,72033.18627302509,12083.677170546907,18673.10037215692,Electronics,,43179.4120586391,18.0,5.469924516756937,High,Stable,Regional,2014.0,3925632.0707956403
5526.813341141233,,18387.26177305345,17419.427788584275,Electronics,Spring,2334.532262221961,21.0,25.438561210523837,,Growth,National,2015.0,2374778.1854070486
44247.910185856694,58664.352499276305,11675.79693679235,10704.055191614163,Electronics,Winter,16661.993555604382,13.0,8.011911220653733,Medium,Growth,International,2011.0,3635867.845003619
62537.51314921475,14848.003231185534,13275.608970944662,2011.7345520957526,Electronics,Spring,5285.340558339624,42.0,10.54288496988412,Medium,Stable,National,2019.0,4052474.0186323104
76901.708921297,11387.558587862515,21007.64163176335,4506.471370625046,Sports,Winter,,16.0,7.797095496545014,High,Growth,National,2020.0,1855239.480090789
54053.256282990624,57962.97757726155,24253.712819634475,15243.089774790313,Apparel,Fall,49306.773262854214,47.0,19.75120545257755,High,Growth,International,2021.0,1816171.8898630214
52266.929030680665,29377.96433832351,13151.95523137174,11268.82705417433,Sports,Spring,,25.0,14.559755883645327,High,Stable,International,2019.0,3203693.2917322163
83683.90642660345,12394.007115708046,12072.945711448492,18853.438891511865,Beauty,Summer,12299.678326021634,29.0,1.2749441784586115,Medium,Recession,Regional,2020.0,
33140.1598375153,54705.90826694218,1705.045027874154,17163.767018526378,Electronics,Fall,11982.142836252835,20.0,4.937919032193216,Medium,Growth,Regional,,4613914.553147583
29355.430850415043,79954.32748751117,27329.842552359794,2807.9517498800815,Sports,Winter,18861.624082136586,5.0,9.687699652976798,,Stable,Regional,2014.0,3924357.482554772
27215.167017403757,7418.115457120842,26925.221399564783,7420.190581483874,Apparel,Winter,4670.152064686872,30.0,,High,Growth,National,2017.0,1807631.65508483
,29046.052258852822,14369.620305909493,839.9992497817005,Sports,Spring,16613.92415345526,30.0,6.373369768091063,High,,National,2016.0,1042980.0206851258
,19293.957397368762,11720.403266312853,1476.0787945581458,Electronics,Summer,19604.127829087738,46.0,27.933627257752207,High,Stable,International,2016.0,3304015.1308503286
40261.497684036214,10871.613265946444,,7355.066366840912,Beauty,,46129.300448716254,25.0,4.481698366644743,High,Growth,National,2015.0,110472.06488661509
53401.429981775305,71657.83953016922,5439.107171682959,19229.189568378017,Home Goods,Winter,45591.06757319972,41.0,8.68268803692608,Medium,Recession,International,2014.0,277267.93790544634
28271.094221739033,31819.1607040424,15579.227019947928,15085.955125057242,Apparel,Spring,624.9627839655825,24.0,24.50096606634897,High,Growth,International,2016.0,1435422.8712364766
24690.31246851844,61516.48828090397,29769.008378131915,11442.575161982173,Sports,Fall,14856.268218830648,9.0,19.357796825807323,Medium,Stable,National,2016.0,3448018.1814539507
78636.11101242578,40219.342025108635,22652.639056955253,4316.573572350659,Apparel,Summer,45296.73731476474,,8.154670173672962,High,Growth,International,2012.0,2547924.0038329056
61221.244514336315,24758.009740927453,,5227.230462959888,Beauty,Winter,5629.346456440332,16.0,9.82907087611347,Medium,Growth,Regional,2020.0,1910291.7816899442
64250.04311122817,5245.352569995503,7486.3788540939,12639.542476069617,Apparel,Fall,34349.88161926663,48.0,23.766634102085945,High,Recession,Regional,2011.0,2540891.832234321
